code,name,type
S09.A76,"dpf-1 g.p. ({Caenorhabditis elegans})",real
S09.A76,"T23F1.7 protein ({Caenorhabditis elegans})",alternative
S09.A77,"dpf-6 g.p. ({Caenorhabditis elegans})",real
S09.A77,"F44B9.1 protein ({Caenorhabditis elegans})",alternative
S09.A78,"Y97E10AL.2 ({Caenorhabditis elegans})",real
S09.A79,"T07H6.1 g.p. ({Caenorhabditis elegans})",real
S09.A80,"F01D5.8 g.p. ({Caenorhabditis elegans})",real
S09.A81,"K04G2.2 g.p. ({Caenorhabditis elegans})",real
S09.A82,"Y43f8a.3 g.p. ({Caenorhabditis elegans})",real
S09.A83,"dpf-4 g.p. ({Caenorhabditis elegans})",real
S09.A83,"F01F1.5 protein ({Caenorhabditis elegans})",alternative
S09.A84,"F01D5.7 g.p. ({Caenorhabditis elegans})",real
S09.A85,"F27c8.6 g.p. ({Caenorhabditis elegans})",real
S09.A86,"F16F9.4 g.p. ({Caenorhabditis elegans})",real
S09.A87,"T28C12.4a g.p. ({Caenorhabditis elegans})",real
S09.A88,"T28C12.5 g.p. ({Caenorhabditis elegans})",real
S09.A89,"acetylcholinesterase ({Caenorhabditis elegans})",real
S09.A90,"ZC376.2 g.p. ({Caenorhabditis elegans})",real
S09.A91,"Y71G12A.4 g.p. ({Caenorhabditis elegans})",real
S09.A92,"DDB_G0292866 g.p. ({Dictyostelium discoideum})",real
S09.A93,"dipeptidyl aminopeptidase C14C4.15c ({Schizosaccharomyces pombe})",real
S09.A93,SPAPJ760.01c,alternative
S09.A93,"SPAC14C4.15c g.p. ({Schizosaccharomyces pombe})",alternative
S09.A94,"bem46 g.p. ({Schizosaccharomyces pombe})",real
S09.A94,pi020,alternative
S09.A94,"SPBC32H8.03 g.p. ({Schizosaccharomyces pombe})",alternative
S09.A95,"PFD0185c g.p. ({Plasmodium falciparum})",real
S09.A96,"DDB_G0281415 g.p. ({Dictyostelium discoideum})",real
S09.A96,"OsPOP5 ({Oryza sativa})",alternative
S09.A97,"vegetative specific protein h5 ({Dictyostelium discoideum})",real
S09.A97,cinB,alternative
S09.A97,"DDB_G0291121 g.p. ({Dictyostelium discoideum})",alternative
S09.A98,"YDL057W g.p. ({Saccharomyces cerevisiae})",real
S09.A99,"SPCC417.12 ({Schizosaccharomyces pombe})",real
S09.B01,"SPAPB1A11.02 g.p. ({Schizosaccharomyces pombe})",real
S09.B02,"DDB_G0274387 g.p. ({Dictyostelium discoideum})",real
S09.B02,"prep ({Dictyostelium discoideum})",alternative
S09.B03,"DDB_G0288631 g.p. ({Dictyostelium discoideum})",real
S09.B04,"BSU23640 g.p. ({Bacillus subtilis})",real
S09.B05,"PF3D7_0805000 g.p. ({Plasmodium falciparum})",real
S09.B06,"ytmA g.p. ({Bacillus subtilis})",real
S09.B06,"BSU30580 g.p. ({Bacillus subtilis})",alternative
S09.B07,"yjcH g.p. ({Bacillus subtilis})",real
S09.B07,"BSU11860 g.p. ({Bacillus subtilis})",alternative
S09.B08,"At1g69020 g.p. ({Arabidopsis thaliana})",real
S09.B08,"T6L1.20 g.p. ({Arabidopsis thaliana})",alternative
S09.B09,"K05B2.4 g.p. ({Caenorhabditis elegans})",real
S09.B10,"C31H5.6 g.p. ({Caenorhabditis elegans})",real
S09.B11,"si:dkey-183c16.7 g.p. ({Brachydanio rerio})",real
S09.B12,"si:dkeyp-89c11.2 g.p. ({Brachydanio rerio})",real
S09.UNA,"subfamily S9A non-peptidase homologues",real
S09.UNB,"subfamily S9B non-peptidase homologues",real
S09.UNB,"DPP4R protein",alternative
S09.UNC,"subfamily S9C non-peptidase homologues",real
S09.UND,"subfamily S9D non-peptidase homologues",real
S09.UNW,"family S9 non-peptidase homologues",real
S09.UNW,"Mername-AA067 peptidase",alternative
S09.UPA,"subfamily S9A unassigned peptidases",real
S09.UPA,"PpcE peptidase ({Rickettsia typhi})",alternative
S09.UPB,"subfamily S9B unassigned peptidases",real
S09.UPB,"antigen Pol d 3 ({Polistes dominula})",alternative
S09.UPB,"dipeptidyl aminopeptidase ({Aureobacterium})",alternative
S09.UPB,"dipeptidyl-peptidase IV (insect)",alternative
S09.UPB,"AuDAPdipeptidyl-aminopeptidase IV, soluble",index
S09.UPC,"subfamily S9C unassigned peptidases",real
S09.UPC,"acylpeptidyl oligopeptidase PGN_1349 ({Porphyromonas gingivalis})",alternative
S09.UPC,"SLR0825 putative peptidase",alternative
S09.UPD,"subfamily S9D unassigned peptidases",real
S09.UPW,"family S9 unassigned peptidases",real
S09.UPW,"allergen Api m 5 ({Apis mellifera})",alternative
S09.UPW,"allergen Ves v 3 ({Vespula vulgaris})",alternative
S09.UPW,"lasso peptide isopeptidase AtxE1 ({Asticcacaulis excentricus})",alternative
S09.UPW,"EnvD poly-gamma-D-glutamate hydrolase ({Pusillimonas noertemanii})",alternative
S09.UPW,"peptidase II-mes ({Prosopis velutina})",alternative
S10.001,"carboxypeptidase Y",real
S10.001,"cpyA g.p. ({Aspergillus nidulans})",alternative
S10.001,"PRC1 g.p. ({Saccharomyces cerevisiae})",alternative
S10.001,"proteinase C",alternative
S10.001,"yeast carboxypeptidase Y",alternative
S10.002,"serine carboxypeptidase A",real
S10.002,carboxypeptidase-L,alternative
S10.002,"carboxypeptidase Y-like kininase",alternative
S10.002,"cathepsin A",alternative
S10.002,"cathepsin I (obs.)",alternative
S10.002,"CTSA g.p. ({Homo sapiens})",alternative
S10.002,deamidase,alternative
S10.002,"HlSCP1 ({Haemaphysalis longicornis})",alternative
S10.002,"lysosomal carboxypeptidase A",alternative
S10.002,"lysosomal protective protein",alternative
S10.002,"protective protein",alternative
S10.002,"urinary kininase",alternative
S10.002,"carboxypeptidase A, lysosomal",index
S10.003,"vitellogenic carboxypeptidase-like protein",real
S10.003,"carboxypeptidase WUG",alternative
S10.003,"bone marrow protein BM031",alternative
S10.003,"CP-Mac carboxypeptidase",alternative
S10.003,"vitellogenic-like carboxypeptidasecarboxypeptidase CPVL",index
S10.004,"serine carboxypeptidase C",real
S10.004,phaseolain,alternative
S10.004,"serine carboxypeptidase I",alternative
S10.004,"barley carboxypeptidase I",alternative
S10.004,"wheat carboxypeptidase I",alternative
S10.004,"carboxypeptidase W",alternative
S10.004,"carboxypeptidase I, barley",index
S10.005,"serine carboxypeptidase D",real
S10.005,"carboxypeptidase II, wheat",alternative
S10.005,"carboxypeptidase WII",alternative
S10.005,"carboxypeptidase D, serine",alternative
S10.005,"wheat carboxypeptidase II",index
S10.006,"Mername-AA083 peptidase",real
S10.006,"PepF ({Aspergillus niger})",alternative
S10.006,"CPD-II ({Aspergillus niger})",alternative
S10.006,"carboxypeptidase S3 ({Penicillium janthinellum IBT 3991})",alternative
S10.007,"kex carboxypeptidase",real
S10.007,"Kex-1 g.p. ({Saccharomyces cerevisiae})",alternative
S10.007,"kexA carboxypeptidase ({Aspergillus oryzae})",alternative
S10.008,"carboxypeptidase OcpA",real
S10.008,"carboxypeptidase O1 ({Aspergillus oryzae})",alternative
S10.008,"carboxypeptidase O2 ({Aspergillus oryzae})",alternative
S10.008,"carboxypeptidase S1",alternative
S10.009,"serine carboxypeptidase III (plant)",real
S10.009,"wheat carboxypeptidase III",alternative
S10.009,"carboxypeptidase III, wheat",index
S10.010,"serine carboxypeptidase Z ({Absidia zachae}) and similar",real
S10.010,"scpZ g.p. ({Absidia zachae})",alternative
S10.010,"carboxypeptidase Z, serine ({Absibia zachae})",index
S10.011,"serine carboxypeptidase P",real
S10.011,"carboxypeptidase P ({Penicillium janthinellum})",alternative
S10.011,"carboxypeptidase P, serine",index
S10.012,"Sxa2 carboxypeptidase",real
S10.012,"Sxa2 g.p. ({Schizosaccharomyces pombe})",alternative
S10.013,"SCPEP1 peptidase",real
S10.013,"RISC peptidase",alternative
S10.013,"SCPEP1 g.p. ({Homo sapiens})",alternative
S10.013,"retinol-inducible serine carboxypeptidase",alternative
S10.013,"serine carboxypeptidase 1",alternative
S10.013,"retinoid-inducible serine carboxypeptidase",alternative
S10.013,"serine carboxypeptidase, retinol-inducible",index
S10.014,"carboxypeptidase O",real
S10.014,"carboxypeptidase CPD-1 ({Aspergillus niger})",alternative
S10.014,"cpdS g.p. ({Aspergillus saitoi})",alternative
S10.014,"Mername-AA085 peptidase",alternative
S10.015,"BRS1 serine carboxypeptidase",real
S10.016,"carboxypeptidase OcpB",real
S10.016,"carboxypeptidase I ({Aspergillus oryzae})",alternative
S10.016,"cpI ({Aspergillus oryzae})",alternative
S10.016,Flavourzyme,alternative
S10.016,"serine carboxypeptidase S1",alternative
S10.017,"OsBISCPL1-type putative carboxypeptidase",real
S10.018,"serine carboxypeptidase 46 ({Oryza sativa})",real
S10.A01,"At1g33540 ({Arabidopsis thaliana})",real
S10.A01,"SCPL18 g.p. ({Arabidopsis thaliana})",alternative
S10.A02,"At3g12230 ({Arabidopsis thaliana})",real
S10.A03,"At1g73290 ({Arabidopsis thaliana})",real
S10.A04,"At1g73270 ({Arabidopsis thaliana})",real
S10.A05,"At1g73280 ({Arabidopsis thaliana})",real
S10.A06,"At1g73310 ({Arabidopsis thaliana})",real
S10.A06,"SCPL4 g.p. ({Arabidopsis thaliana})",alternative
S10.A07,"At5g36180 ({Arabidopsis thaliana})",real
S10.A08,"At2g22970 ({Arabidopsis thaliana})",real
S10.A09,"At2g22920 ({Arabidopsis thaliana})",real
S10.A09,"SCPL12 g.p. ({Arabidopsis thaliana})",alternative
S10.A10,"At3g25420 ({Arabidopsis thaliana})",real
S10.A11,"At4g12910 ({Arabidopsis thaliana})",real
S10.A12,"At2g23010 ({Arabidopsis thaliana})",real
S10.A12,"SCPL9 g.p. ({Arabidopsis thaliana})",alternative
S10.A13,"At2g23000 ({Arabidopsis thaliana})",real
S10.A13,"SCPL10 g.p. ({Arabidopsis thaliana})",alternative
S10.A14,"At2g22990 ({Arabidopsis thaliana})",real
S10.A14,"SNG1 g.p. ({Arabidopsis thaliana})",alternative
S10.A15,"At3g10450 ({Arabidopsis thaliana})",real
S10.A16,"At1g73300 ({Arabidopsis thaliana})",real
S10.A16,"SCPL2 g.p. ({Arabidopsis thaliana})",alternative
S10.A17,"At3g12220 ({Arabidopsis thaliana})",real
S10.A18,"At5g09640 ({Arabidopsis thaliana})",real
S10.A19,"At3g12203 ({Arabidopsis thaliana})",real
S10.A20,"At3g17180 ({Arabidopsis thaliana})",real
S10.A21,"At5g42240 ({Arabidopsis thaliana})-type peptidase",real
S10.A22,"At5g42230 ({Arabidopsis thaliana})",real
S10.A23,"At3g07990 ({Arabidopsis thaliana})-type peptidase",real
S10.A24,"At1g28110 ({Arabidopsis thaliana})-type peptidase",real
S10.A25,"At1g43780 ({Arabidopsis thaliana})",real
S10.A26,"At1g61130 ({Arabidopsis thaliana})",real
S10.A27,"At4g15100 ({Arabidopsis thaliana})",real
S10.A28,"At2g35770 ({Arabidopsis thaliana})",real
S10.A29,"At2g05850 ({Arabidopsis thaliana})",real
S10.A29,"SCPL38 g.p. ({Arabidopsis thaliana})",alternative
S10.A30,"At2g24010 ({Arabidopsis thaliana})",real
S10.A30,"SCPL23 g.p. ({Arabidopsis thaliana})",alternative
S10.A31,"At3g52010 ({Arabidopsis thaliana})",real
S10.A31,"SCPL37 g.p. ({Arabidopsis thaliana})",alternative
S10.A32,"At4g30810 ({Arabidopsis thaliana})",real
S10.A32,"SCPL29 g.p. ({Arabidopsis thaliana})",alternative
S10.A33,"At2g12480 ({Arabidopsis thaliana})",real
S10.A33,"SCPL43 g.p. ({Arabidopsis thaliana})",alternative
S10.A34,"At5g08260 ({Arabidopsis thaliana})",real
S10.A35,"At2g24000 ({Arabidopsis thaliana})",real
S10.A35,"SCPL22 g.p. ({Arabidopsis thaliana})",alternative
S10.A36,"At1g11080 ({Arabidopsis thaliana})",real
S10.A36,"SCPL31 g.p. ({Arabidopsis thaliana})",alternative
S10.A37,"At3g52000 ({Arabidopsis thaliana})",real
S10.A37,"SCPL36 g.p. ({Arabidopsis thaliana})",alternative
S10.A38,"At3g52020 ({Arabidopsis thaliana})",real
S10.A38,"SCPL39 g.p. ({Arabidopsis thaliana})",alternative
S10.A39,"At5g23210 ({Arabidopsis thaliana})",real
S10.A39,"SCPL34 g.p. ({Arabidopsis thaliana})",alternative
S10.A40,"At3g02110 ({Arabidopsis thaliana})",real
S10.A40,"SCPL25 g.p. ({Arabidopsis thaliana})",alternative
S10.A41,"At3g63470 ({Arabidopsis thaliana})",real
S10.A41,"SCPL40 g.p. ({Arabidopsis thaliana})",alternative
S10.A42,"At2g33530 ({Arabidopsis thaliana})",real
S10.A43,"At2g35780 ({Arabidopsis thaliana})",real
S10.A44,"At5g22980 ({Arabidopsis thaliana})",real
S10.A45,"At3g10410 ({Arabidopsis thaliana})",real
S10.A46,"At3g45010 ({Arabidopsis thaliana})",real
S10.A46,"SCPL48 g.p. ({Arabidopsis thaliana})",alternative
S10.A47,"At2g22960 ({Arabidopsis thaliana})",real
S10.A48,"At3g56540 ({Arabidopsis thaliana})",real
S10.A48,"SCPL53 g.p. ({Arabidopsis thaliana})",alternative
S10.A49,"putative serine carboxypeptidase ({Saccharomyces cerevisiae})",real
S10.A50,"CG31821 ({Drosophila melanogaster})",real
S10.A50,"CG31823 protein",alternative
S10.A51,"CG31823 protein ({Drosophila melanogaster})",real
S10.A52,"CG32483 protein ({Drosophila melanogaster})",real
S10.A53,"CG3344 protein ({Drosophila melanogaster})",real
S10.A54,"Y40D12A.2 g.p. ({Caenorhabditis elegans})",real
S10.A55,"F13D12.6 g.p. ({Caenorhabditis elegans})",real
S10.A56,"C08H9.1 g.p. ({Caenorhabditis elegans})",real
S10.A57,"Y16B4A.2 g.p. unit 3 ({Caenorhabditis elegans})",real
S10.A58,"K10B2.2 g.p. ({Caenorhabditis elegans})",real
S10.A59,"F41C3.5 g.p. ({Caenorhabditis elegans})",real
S10.A60,"K10C2.1 g.p. ({Caenorhabditis elegans})",real
S10.A61,"Y32F6A.5 g.p. ({Caenorhabditis elegans})",real
S10.A62,"Y16B4A.2 g.p. ({Caenorhabditis elegans})",real
S10.A63,"F22E12.1 g.p. ({Caenorhabditis elegans})",real
S10.A64,"K10C2.1 g.p. ({Caenorhabditis elegans})",real
S10.A65,"F32A5.3 ({Caenorhabditis elegans})",real
S10.A66,"cpy1 g.p. ({Schizosaccharomyces pombe})",real
S10.A66,"SPAC19G12.10c g.p. ({Schizosaccharomyces pombe})",alternative
S10.A67,"kex1 g.p. ({Schizosaccharomyces pombe})",real
S10.A67,"SPBC16G5.09 ({Schizosaccharomyces pombe})",alternative
S10.A68,"DDB_G0280105 g.p. ({Dictyostelium discoideum})",real
S10.A69,"SCPL54 g.p. ({Arabidopsis thaliana})",real
S10.A69,At5g22960,alternative
S10.A69,"MRN17.19 g.p. ({Arabidopsis thaliana})",alternative
S10.UNW,"family S10 non-peptidase homologues",real
S10.UNW,"hydroxymandelonitrile lyase",alternative
S10.UNW,"hydroxynitrile lyase ({Sorghum bicolor})",alternative
S10.UNW,"sinapoylglucose:malate sinapoyltransferase",alternative
S10.UPW,"family S10 unassigned peptidases",real
S10.UPW,"OcpG g.p. ({Aspergillus oryzae})",alternative
S11.001,"D-Ala-D-Ala carboxypeptidase A",real
S11.001,D-alanyl-D-alanine-carboxypeptidase,alternative
S11.001,dacA,alternative
S11.001,DD-peptidase,alternative
S11.001,"PBP3 ({Streptococcus pneumoniae})",alternative
S11.001,"PBP5 ({Bacillus} sp.)",alternative
S11.001,"penicillin-binding protein 5",alternative
S11.002,murein-DD-endopeptidase,real
S11.002,"penicillin-binding protein 7",alternative
S11.002,PBP7,alternative
S11.002,"penicillin-binding protein 8",alternative
S11.002,PBP8,alternative
S11.003,"penicillin-binding protein 6",real
S11.003,PBP6,alternative
S11.003,"dacC ({Escherichia coli})",alternative
S11.004,"K15-type DD-transpeptidase",real
S11.005,"D-Ala-D-Ala carboxypeptidase DacF",real
S11.005,"DacF g.p. ({Bacillus subtilis})",alternative
S11.006,"D,D-carboxypeptidase PBP3 ({Streptococcus}-type)",real
S11.006,"DacA D,D-carboxypeptidase ({Streptococcus pneumoniae})",alternative
S11.007,"penicillin-binding protein 4 ({Neisseria})-type peptidase",real
S11.007,PBP4,alternative
S11.008,"penicillin-binding protein 5-type peptidase",real
S11.008,"DacA g.p. ({Escherichia coli})",alternative
S11.008,"DacA-1 ({Vibrio cholerae})",alternative
S11.008,PBP5,alternative
S11.009,"penicillin-binding protein 6b-type peptidase",real
S11.009,DacD,alternative
S11.009,PhsE,alternative
S11.009,YeeC,alternative
S11.010,"penicillin-binding protein 4 ({Staphylococcus})-type peptidase",real
S11.A01,"penP g.p. ({Bacillus subtilis})",real
S11.A01,"BSUW23_10070 g.p. ({Bacillus subtilis})",alternative
S11.UNW,"family S11 non-peptidase homologues",real
S11.UPW,"family S11 unassigned peptidases",real
S11.UPW,"DacB2 peptidase ({Mycobacterium tuberculosis})",alternative
S11.UPW,"D-Ala-D-Ala carboxypeptidase-1 ({Bradyrhizobium diazoefficiens})",alternative
S11.UPW,"Lmo2812 ({Listeria monocytogenes})",alternative
S11.UPW,"SCO4439 g.p. ({Streptomyces coelicolor})",alternative
S12.001,"D-Ala-D-Ala carboxypeptidase B",real
S12.001,"dac DD-peptidase ({Streptomyces} strain R61)",alternative
S12.002,"aminopeptidase DmpB",real
S12.002,"Dap g.p. ({Ochrobactrum anthropi} strain SCRC Cl-38)",alternative
S12.002,"DmpB g.p. ({Ochrobactrum anthropi})",alternative
S12.002,"glycine-D-alanine aminopeptidase (GdaA) ({Aspergillus oryzae})",alternative
S12.003,"alkaline D-peptidase",real
S12.003,ADP,alternative
S12.003,"D-stereospecific endopeptidase ({Bacillus cereus})",alternative
S12.004,"LACT-1 peptidase",real
S12.004,"animal D-Ala-D-Ala carboxypeptidase homologue",alternative
S12.004,"LACTB g.p. ({Homo sapiens})",alternative
S12.006,"class C beta-lactamase",real
S12.008,"Pab87 peptidase",real
S12.009,"microcystinase MlrB",real
S12.010,"colibactin peptidase ({Escherichia}-type)",real
S12.010,"c2452 protein ({Escherichi coli})",alternative
S12.010,"ClbP peptidase",alternative
S12.011,"XcnG peptidase ({Xenorhabdus nematophila})",real
S12.012,"AmpH protein ({Escherichia}-type)",real
S12.013,paenidase,real
S12.950,"esterase EstB",real
S12.950,"esterase EstB ({Burkholderia gladioli})",alternative
S12.951,"D-amino acid amidase ({Ochrobactrum anthropi}-type)",real
S12.951,"D-amino acid amidase DaaA ({Ochrobactrum anthropoi})",alternative
S12.952,"ybbE ({Bacillus subtilis})",real
S12.952,"amidase AmiE",alternative
S12.952,"BSU01670 ({Bacillus subtilis})",alternative
S12.A01,"At5g24810 ({Arabidopsis thaliana})",real
S12.A03,"EcHS_A2566 protein ({Escherichia coli})",real
S12.A09,"lact-6 g.p. ({Caenorhabditis elegans})",real
S12.A09,"C06A12.5 ({Caenorhabditis elegans})",alternative
S12.A10,"lact-5 g.p. ({Caenorhabditis elegans})",real
S12.A10,"C33f10.7 ({Caenorhabditis elegans})",alternative
S12.A11,"lact-2 g.p. ({Caenorhabditis elegans})",real
S12.A11,"ZK945.1 ({Caenorhabditis elegans})",alternative
S12.A12,"lact-8 g.p. ({Caenorhabditis elegans})",real
S12.A12,"Y42A5A.2 ({Caenorhabditis elegans})",alternative
S12.A13,"lact-7 g.p. ({Caenorhabditis elegans})",real
S12.A13,"C40H5.4 ({Caenorhabditis elegans})",alternative
S12.A14,"lact-3 g.p. ({Caenorhabditis elegans})",real
S12.A14,"M28.6 ({Caenorhabditis elegans})",alternative
S12.A15,"lact-1 g.p. ({Caenorhabditis elegans})",real
S12.A15,"f46h5.8 ({Caenorhabditis elegans})",alternative
S12.A16,"lact-9 g.p. ({Caenorhabditis elegans})",real
S12.A16,"Y45F10D.11 ({Caenorhabditis elegans})",alternative
S12.A17,"lact-4 g.p. ({Caenorhabditis elegans})",real
S12.A17,"M05d6.4 ({Caenorhabditis elegans})",alternative
S12.A21,"pbpX g.p. ({Bacillus subtilis})",real
S12.A21,"BSU16950 g.p. ({Bacillus subtilis})",alternative
S12.A22,"BSU6633_13517 g.p. ({Bacillus subtilis})",real
S12.A23,"GYO_0385 g.p. ({Bacillus subtilis})",real
S12.A24,"DDB_G0282557 g.p. ({Dictyostelium discoideum})",real
S12.A25,"DDB_G0282555 g.p. ({Dictyostelium discoideum})",real
S12.A26,"DDB_G0275107 g.p. ({Dictyostelium discoideum})",real
S12.A27,"DDB_G0294597 g.p. ({Dictyostelium discoideum})",real
S12.A28,"pksF ({Bacillus subtilis})",real
S12.UNW,"family S12 non-peptidase homologues",real
S12.UNW,"AmpC beta-lactamase ({Escherichia coli})",alternative
S12.UNW,"beta-lactamase, class C",alternative
S12.UPW,"family S12 unassigned peptidases",real
S12.UPW,"BogQ g.p. ({Paenibacillus polymyxa})",alternative
S12.UPW,"Bz-cmp ({Cochliobolus carbonum})",alternative
S12.UPW,"D-stereospecific amidohydrolase ({Streptomyces} sp. 82F2)",alternative
S12.UPW,DAH,alternative
S12.UPW,"D-stereospecific endopeptidase Adp2 ({Bacillus cereus})",alternative
S12.UPW,"Es-cmp ({Epicoccum sorghi})",alternative
S12.UPW,"TriF g.p. ({Paenibacillus polymyxa})",alternative
S13.001,"D-Ala-D-Ala peptidase C",real
S13.001,"dacB g.p. ({Escherichia coli})",alternative
S13.001,dd-Peptidase,alternative
S13.001,"PBP4 ({Escherichia coli})",alternative
S13.001,"muramoyl pentapeptide carboxypeptidase",alternative
S13.001,"penicillin-binding protein 4",alternative
S13.002,"D-Ala-D-Ala carboxypeptidase ({Actinomadura}-type)",real
S13.002,"D-Ala-D-Ala carboxypeptidase ({Actinomadura} strain R39)",alternative
S13.002,"D-Ala-D-Ala carboxypeptidase C2",alternative
S13.002,"PBP4a peptidase ({Bacillus subtilis})",alternative
S13.003,"D-Ala-D-Ala carboxypeptidase PBP3",real
S13.003,"dacB g.p. ({Pseudomonas aeruginosa})",alternative
S13.003,"penicillin-binding protein 3 ({Neisseria gonorrhoeae})",alternative
S13.003,"PBP3 D-Ala-D-Ala carboxypeptidase ({Neisseria gonorrhoeae})",index
